path,text_hash,label,nll_small,nll_large,score,pred,src,kind
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\609.txt,f05628c8d987550e9192f0665957997a28e0f7a7,1,3.646635,2.987981,0.658654,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\263.txt,14779b8a6736f4432496978cd21b57c6bbbb2a14,0,4.063973,3.484848,0.579125,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\122.txt,51ad5572f68d318e84260106ba68a2b41ab329c6,0,3.496659,3.106904,0.389755,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\852-davinci.txt,7bde1eb916a47cbe48f9dbbfbfa6b83f4d5701ce,0,3.717792,3.581339,0.136454,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\28-davinci.txt,1552f2f1feb7cd17bc2ade58daca28e123da7a2b,0,3.7968,3.6488,0.148,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\236-ada.txt,f044d57518888954f7388a1e2879ee38ec41d5e1,1,3.713368,3.597686,0.115681,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\283-ada.txt,934da1dc6ab944e54d57fa3d8792e3f867b81e61,0,3.651153,3.502562,0.148591,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\229-davinci.txt,aa3852f41ff7f1cdcd3cbc36680a8054c76e8c48,1,3.71509,3.583243,0.131847,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\710-davinci.txt,761a24159022041c7092889a8a8e03d65eadc460,1,3.756231,3.580892,0.175339,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\153-ada.txt,3d8c42be5e92780ef9fe2a8ee6508e3b07d45968,0,3.645275,3.527875,0.117399,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\408.txt,c9fa0f5c72b4b40e3d1c2afe032e23008b279352,1,3.201493,2.517413,0.68408,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\818-davinci.txt,18f21dfb4cbd3bf9ad38009992fb3467ecf08af8,0,3.784717,3.637216,0.147501,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\505.txt,430e6d9785617f40041cd50e0542de1c036801e9,0,4.232558,3.683721,0.548837,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\365.txt,849d4183a021573e21847855112e539a15e1b5a2,1,3.318553,2.616103,0.70245,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\logprobs\171-ada.txt,f8a374c9bdf9b733e28445cb6e96efddbd9c2f3c,1,3.829008,3.679389,0.149618,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\808-davinci.txt,c41b5222e47180a62a7da61245b9a8e9dcad5a2e,0,3.746626,3.613437,0.133189,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\logprobs\419-ada.txt,73e05d567fa35ee4aabcd36407ee37035d2ab374,1,3.72532,3.616848,0.108472,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\419.txt,91cb553e795859e8142c7897f9bf7b41d6193109,1,3.879902,3.218137,0.661765,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\759.txt,856f0735e5c0b87ad6b788cba231efdafc657ae9,1,3.585635,2.697514,0.888122,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\463.txt,26532b48ac6941e7979691227f38e7f3e6a5d09d,0,3.453149,2.947773,0.505376,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\761-davinci.txt,4ea89d151cc1dfb81e9527b9c5f2adad9ede745b,1,3.666425,3.543651,0.122774,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\855.txt,6cb699fba26f3a209a4f4d098cea80b370cf1b45,0,4.15445,3.581152,0.573298,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\184-davinci.txt,587949bb3d128890503077ec3e47ee5f6a41107a,0,3.677077,3.560401,0.116676,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\883-ada.txt,028cd4ce7a964dfd04553883c6205e58cce97373,1,3.766067,3.645683,0.120384,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\195.txt,97c18590ec509bb6fbb8ca154187523aa9c2c6a7,1,2.799716,2.122159,0.677557,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\724-davinci.txt,c879e0dfefd8a5baa4a3f38983ddee4034e1fb58,1,3.667651,3.555195,0.112456,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\268.txt,6e06061fc32625637d3c841692319ff6748dbf2f,0,3.772388,3.343284,0.429104,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\499-ada.txt,f81f8069d43e9f847b6ea797397b165f895d53ea,0,3.584927,3.47694,0.107987,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\367-davinci.txt,3939be680b38bcb731598c06c49d7b272a48f5b8,1,3.679289,3.555447,0.123841,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\585-davinci.txt,0bca6a650de7e829372c305a878b674624cc359f,0,3.650464,3.574003,0.076461,0,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\764-davinci.txt,659411b7938f3d0fcdbf8837f07c9ebdcdb07eac,0,3.615343,3.503755,0.111588,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\262.txt,a08b623a5e7cb7a5b19ac67ed34e3676c8c946db,0,4.041885,3.628272,0.413613,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\265-davinci.txt,00e3a750e733399ba7ec4fc405ec68ace1da1544,0,3.727108,3.589577,0.137532,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\54.txt,47a02f82fb37c62550a6f1e177d6f9a3cfc6ef2d,0,4.243697,3.752101,0.491597,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\975-ada.txt,2daf936a5b89ab14ae18ffd77fd6883b1c9fe3a5,0,3.591016,3.464298,0.126718,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\786-davinci.txt,54baf25e9805ea30da48cb05589f9a57092a2af0,0,3.808957,3.693735,0.115222,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\740.txt,fdd5f61cd9bc7eb55d5916a8e4bb971c6dd6bdf2,0,4.005025,3.296482,0.708543,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\logprobs\482-davinci.txt,b479e98f960f73067cf0745c9e2c312242223d1a,1,3.677366,3.60823,0.069136,0,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\395-davinci.txt,b27e3995216c9e1abc0b0f78f76c2bcadc08ffd1,0,3.717396,3.594167,0.123229,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\942-davinci.txt,4a092d2fac91b03acfdf3d4f34d2dc045c8eb328,0,3.855385,3.735385,0.12,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\423-ada.txt,c315cd876d15f55017c492509c9d3897db8c4683,1,3.747641,3.619713,0.127927,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\958.txt,9b3ffa6b64c95b40d22f842a63ef9740f1292aed,0,3.563636,3.025758,0.537879,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\407.txt,4cbcb52ea71b46f3dbe8b118cb64b17719d4e4b7,1,2.911582,2.37858,0.533001,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\219-ada.txt,6b632f42401bc04fb68aa20258f255976928f0ca,1,3.649364,3.503708,0.145657,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\416-davinci.txt,9292f32253e791989fc42261484b2c777b10e87b,1,3.711254,3.586196,0.125057,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\752-davinci.txt,c730b3334e3ad998b385cd89dbc2a723a3b14bb0,1,3.684157,3.553581,0.130576,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\285-ada.txt,e3f9f25dc8c211d309a52e5cec3814ac1134c3bf,0,3.504392,3.384853,0.119539,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\169-davinci.txt,e45e81776523da474f9a0ea8057ce83a3211e67a,0,3.786806,3.676278,0.110529,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\9-ada.txt,13da513d4b5eb1a6c847c534508c097b556c9223,0,3.661172,3.530244,0.130928,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\405-ada.txt,0ca28926ed39e55854e8e707782189faa8e90508,1,3.692061,3.572307,0.119754,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\853-davinci.txt,8315c6cda7fdcafeca6f5eaa5ebd79534bc55c95,0,3.793306,3.689592,0.103715,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\481.txt,7e852f598f22b3aaefd85b91425cd3ac8503476f,0,3.326551,2.878942,0.447609,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\53-davinci.txt,348710338bfaf053fae10772db0772c888aeaa02,0,3.704939,3.559974,0.144965,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\777-ada.txt,9f013e9d9752479269729e54e621e6a84b3fff31,1,3.719365,3.596827,0.122538,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\446.txt,8198a41216a2cb5202b3fa23cbb9038460fd5358,1,3.801802,3.231982,0.56982,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\340-ada.txt,5e037aaf1ba466d721edaf0269a32f93f8c0fec1,1,3.663091,3.552664,0.110427,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\229-ada.txt,a36415f8c3390b39e18a2a4a4f7b6a2305e67fac,0,3.555669,3.426126,0.129543,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\850-ada.txt,51e591f338b3925123ca200789b871bff082b52d,0,3.698769,3.585807,0.112962,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\logprobs\848-ada.txt,341c8f552fc688caea192fb7def96e2d51f6dce8,1,3.713893,3.615543,0.098349,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\600-davinci.txt,5c768e9d31d965da26539080c1fb904daaf99849,0,3.57962,3.436354,0.143266,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\188.txt,82dd4e576448129b5ef399cf620a931e2f9ddbaa,0,4.4059,3.80413,0.60177,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\410-davinci.txt,7ce6b4ad226152c3a90f5a3964b27375f5e4cede,0,3.726952,3.623075,0.103877,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\logprobs\199-ada.txt,abd288c60b1a4994df50a5f9c08a106a042478b6,1,3.68918,3.567195,0.121985,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\logprobs\253-ada.txt,4558c3359b522cdb81b682a3937cd406760c2833,1,3.601042,3.50445,0.096592,0,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\128-ada.txt,1d6d75dbc2796a77977678534c6dcf25468d1845,0,3.673271,3.53728,0.135991,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\347-davinci.txt,8fab7cc1a91e186f1dfcd3b20a79c80a0cfebf54,0,3.607373,3.500674,0.106699,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\143-davinci.txt,25359139a744869040187ceeae6aec3c796dd64e,0,3.712014,3.59333,0.118683,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\83-ada.txt,d81249e6b4b04c7c26671ee18e0a8f62e8297626,0,3.677558,3.592863,0.084695,0,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\996-ada.txt,d3dbfdb85b70f49dfeecded333c33a86459e9fe4,0,3.627828,3.516686,0.111143,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\logprobs\691-davinci.txt,6b95bc6d801faa643e9179330ba8d70396ac95d7,1,3.710483,3.577404,0.13308,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\claude\988.txt,2acc10e95ceffc46c66bcfb0b993cffea1a5b6fe,1,4.014837,3.284866,0.72997,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\803-davinci.txt,38944e2511818d0ee6471f95751ea8ec55c233b7,0,3.716129,3.542522,0.173607,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\575.txt,fb0daede109db086e3dc1d7ccb7e0615f51932da,0,3.363073,2.92689,0.436183,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\157.txt,596d2216e925421bbd8d982e8fc2bed8decd8b23,0,3.656627,3.01004,0.646586,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\logprobs\918-davinci.txt,5247881687176959ddc70449184f245c6c0b35e3,1,3.702251,3.568968,0.133283,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\logprobs\767-ada.txt,2ad4d76cd77d5f5d127b4718cb7da84e33eaa964,1,3.662766,3.544158,0.118609,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\405.txt,6d582345f0d50b0b5f9fd9e92dfb8d8b4fb444fb,1,3.561224,2.892857,0.668367,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\444.txt,b12a3937c2836b9f1db4b6655488984a8bd3a3e0,1,3.374861,2.736374,0.638487,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\logprobs\554-ada.txt,094c1d2fa49f56bd05e38d72e9a45b151e1b9041,1,3.668384,3.5485,0.119885,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\804-davinci.txt,70c6978845b69bf20661010292ec09cd40b461af,0,3.745382,3.627167,0.118215,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\111-davinci.txt,225883193c48230729d10c239d780fbb14cd66b9,1,3.678172,3.568219,0.109954,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\376-ada.txt,3ec52c379d6e32b637eebbbef951c8b36f71ab74,0,3.681307,3.573034,0.108274,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\442-ada.txt,e1aaa673d5381821364c7c17714b34aec07f7c2b,0,3.579101,3.454909,0.124192,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\903-ada.txt,27921e8739709bbb6eb9737392e4cef5efd8a554,0,3.960703,3.777663,0.18304,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\214.txt,11f03a13251d7d2cde36d9b7d68e86786ffed5e4,1,3.578563,2.903776,0.674787,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\97.txt,aa266db73041b39ba2f7cf814a928a064d60e271,1,3.465896,2.797688,0.668208,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\584.txt,f72857d75803296c2a96cf7fb14807673b4d0d6f,0,4.963855,4.421687,0.542169,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\473.txt,2d482b08f5b0fc4f5a27169ed19267b524807f39,0,4.141949,3.608051,0.533898,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\797-davinci.txt,c3636278d504e43c89a414f389ca6eb2e7588452,1,3.711035,3.605187,0.105848,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\414-ada.txt,43e811facbec135993343e30c08e267c5473a9a9,0,3.645945,3.527368,0.118577,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\503-davinci.txt,3d2117d6d1b14c9b13c2ff631484e8f87162f015,0,3.707669,3.574343,0.133326,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\68-ada.txt,9c38a916621c4c18a88f53b2113cfa007f932d44,0,3.706992,3.599869,0.107123,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\634.txt,43797cfc6667d25975dd8c4f0e0eefbe22c9bf78,0,4.434269,3.911374,0.522895,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\806.txt,9646f165b56c7aed2ea2a7c5cae7159a14abbc06,0,3.825175,3.522727,0.302448,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\46-davinci.txt,f6585709866cf4541838303795734047a3fe0ba4,0,3.605981,3.485664,0.120317,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\330.txt,f036dc74c583dc8d4178b835d28c8960946f9a8c,1,3.306509,2.577515,0.728994,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\652-davinci.txt,54765f5d2d70ad1ec874b131f1263ec5ff915f03,0,3.577996,3.44168,0.136316,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\812-ada.txt,8d31a7cbdaa7982b40c3cb4cdaab1ce315bab4c3,0,3.81033,3.712108,0.098222,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\508-davinci.txt,1ce8084f26e49cd4863e33f181dd44b319589188,0,3.803,3.660799,0.142201,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\819.txt,4031a49590c9211c057587918484c377c7e86474,0,3.220386,2.749311,0.471074,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\667-davinci.txt,12b44631dff920429c31ce385b71dbf6fd5f9834,1,3.745256,3.581752,0.163504,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt\logprobs\516-ada.txt,472138ab543535c215f723ce94518ee3651b6a2e,1,3.611638,3.493319,0.118319,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\324.txt,1c56de9e9e5dc9ba3ed4e27f85e0c0485c8b6d58,0,4.018898,3.505512,0.513386,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\616-ada.txt,a203a19a05eb1aaadd4f8eda1fafcf96c3795ab1,0,3.787276,3.687744,0.099532,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\406.txt,9d5c2187c83e05510d6a17843c53bd2ca1a15d80,1,3.698204,3.123353,0.57485,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\450-ada.txt,8166293d4b8b30317a8632335f0a52647ef0e03a,0,3.79604,3.676383,0.119657,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_writing\261.txt,d7fe1ef018af2efd2814318c7f8df7caa0743a40,1,3.470752,2.727019,0.743733,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt2\logprobs\526-ada.txt,2a260489fc887b0ac5c6adfa6b96b8c8e1f5c059,1,3.705708,3.582316,0.123392,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_prompt1\728.txt,480e12a234c8e5e9c17d9a91b2546f4c5a63fa9b,1,3.641129,3.082661,0.558468,1,GB-wp,ai
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\human\logprobs\441-ada.txt,85e246128964caab6309e3425453654c74c3f0b0,0,3.842782,3.71353,0.129252,1,GB-wp,human
C:\Users\kucem\PraktikumProject\nlp_project\repos\ghostbuster\data\wp\gpt_semantic\923.txt,7f6f4d176699397c371b548c19af6e6a35139554,1,3.737931,2.958621,0.77931,1,GB-wp,ai
